ID  объявления,Метро,Адрес,время пешком
274191327,м. Пражская ,"Москва,  Чертановская улица,  27К1",5
274968748,м. Пражская ,"Москва,  Кировоградская улица,  22",5
258323873,м. Улица Академика Янгеля ,"Москва,  улица Красного Маяка,  4К3",60
274986214,м. Пражская ,"Москва,  Чертановская улица,  37",8
274998597,м. Пражская ,"Москва,  улица Красного Маяка,  11К1",14
274556876,м. Пражская ,"Москва,  Кировоградская улица,  24К3",1
270773910,м. Пражская ,"Москва,  улица Красного Маяка,  8К2",5
273833325,м. Пражская ,"Москва,  улица Красного Маяка,  13АК6",15
274552973,м. Пражская ,"Москва,  улица Красного Маяка,  8К2",8
274983165,м. Южная ,"Москва,  Днепропетровская улица,  3К4",4
274968423,м. Южная ,"Москва,  Чертановская улица,  23К1",10
274622866,м. Пражская ,"Москва,  Кировоградская улица,  18К2",4
274903401,м. Южная ,"Москва,  Днепропетровская улица,  7К2",9
273938085,м. Пражская ,"Москва,  Чертановская улица,  43к4",9
272692711,м. Пражская ,"Москва,  Днепропетровская улица,  14",36
274545668,м. Южная ,"Москва,  Днепропетровская улица,  23К2",14
274360559,м. Пражская ,"Москва,  Чертановская улица,  43к4",11
260878135,м. Пражская ,"Москва,  Чертановская улица,  34К1",15
238127940,м. Пражская ,"Москва,  Чертановская улица,  29К2",8
274402229,м. Южная ,"Москва,  Днепропетровская улица,  3К4",5
274002013,м. Южная ,"Москва,  Днепропетровская улица,  3К3",3
271945783,м. Южная ,"Москва,  Чертановская улица,  30К2",16
196127502,м. Пражская ,"Москва,  Кировоградская улица,  22к2",3
274796539,м. Пражская ,"Москва,  Чертановская улица,  41К2",9
274902727,м. Пражская ,"Москва,  Кировоградская улица,  24",3
274897958,м. Пражская ,"Москва,  улица Красного Маяка,  11К3",15
273231695,м. Южная ,"Москва,  Чертановская улица,  32К1",18
273664138,м. Пражская ,"Москва,  Кировоградская улица,  24",3
274540553,м. Южная ,"Москва,  Днепропетровская улица,  5К5",6
272835107,м. Пражская ,"Москва,  Кировоградская улица,  24",3
272631418,м. Пражская ,"Москва,  Кировоградская улица,  36",9
228787254,м. Пражская ,"Москва,  улица Красного Маяка,  18к2",18
274877780,м. Пражская ,"Москва,  Кировоградская улица,  19К2",7
271862518,м. Южная ,"Москва,  Чертановская улица,  30К2",16
267443878,м. Южная ,"Москва,  Чертановская улица,  21К1",14
274825880,м. Пражская ,"Москва,  Кировоградская улица,  24К4",4
273497946,м. Пражская ,"Москва,  Варшавское шоссе,  142К1",6
270817048,м. Пражская ,"Москва,  улица Красного Маяка,  10",7
274211885,м. Пражская ,"Москва,  Чертановская улица,  42К2",12
257873158,м. Пражская ,"Москва,  улица Красного Маяка,  19К3",17
269896872,м. Пражская ,"Москва,  Чертановская улица,  41К1",11
174680375,м. Южная ,"Москва,  Чертановская улица,  21К1",10
275001256,м. Пражская ,"Москва,  улица Красного Маяка,  13АК7",17
274618234,м. Пражская ,"Москва,  Кировоградская улица,  18К2",5
273998765,м. Пражская ,"Москва,  улица Красного Маяка,  11К1",14
271918217,м. Пражская ,"Москва,  Чертановская улица,  25К1",13
265158278,м. Южная ,"Москва,  Днепропетровская улица,  25к1",22
274496461,м. Пражская ,"Москва,  улица Красного Маяка,  18к2",18
274876555,м. Пражская ,"Москва,  Варшавское шоссе,  144К2",14
273989674,м. Южная ,"Москва,  Днепропетровская улица,  3К2",2
271617894,м. Пражская ,"Москва,  улица Красного Маяка,  15К3",48
274968673,м. Пражская ,"Москва,  Чертановская улица,  37",5
271862524,м. Пражская ,"Москва,  улица Красного Маяка,  15К5",17
274242168,м. Пражская ,"Москва,  Чертановская улица,  48К2",12
274587944,м. Пражская ,"Москва,  Кировоградская улица,  30",5
272428349,м. Пражская ,"Москва,  Днепропетровская улица,  16К1",36
274926406,м. Пражская ,"Москва,  Кировоградская улица,  28К1",2
274691163,м. Пражская ,"Москва,  Кировоградская улица,  17К1",3
274359027,м. Пражская ,"Москва,  Чертановская улица,  44",10
274330017,м. Южная ,"Москва,  Днепропетровская улица,  5К5",6
273628571,м. Пражская ,"Москва,  Чертановская улица,  38к1",10
208469619,м. Южная ,"Москва,  Днепропетровская улица,  5К2",8
274408182,м. Пражская ,"Москва,  Чертановская улица,  41К2",10
251402654,м. Южная ,"Москва,  Днепропетровская улица,  7К2",10
270775040,м. Пражская ,"Москва,  улица Красного Маяка,  5К1",6
274618801,м. Пражская ,"Москва,  улица Красного Маяка,  22к1",144
274800633,м. Пражская ,"Москва,  Кировоградская улица,  22к2",5
